algo,method,users,seed,traffic,weight_name,weights,weight_se,weight_ee,weight_blocking,blocking_rate,spectral_efficiency,energy_efficiency,total_power,total_power_w,qos_violations,episode_reward,epsilon,train_steps,loss,mean_q_value,invalid_action_rate,replay_buffer_size,served_users,blocked_users,objective,served_users_std,blocked_users_std,blocked_reject_action,blocked_reject_action_std,blocked_occupied_channel,blocked_occupied_channel_std,blocked_qos,blocked_qos_std,qos_violations_std,blocking_rate_std,spectral_efficiency_std,energy_efficiency_std,total_power_w_std,objective_std,episode_reward_std,mean_q_value_std,invalid_action_rate_std,candidate_steps,candidate_steps_std,sage_steps,sage_steps_std,hotspot_threshold,eval_episodes,candidate_min_users,candidate_min_remaining,candidate_min_peak_load,selector_reject_actions,selector_reject_actions_std,selector_margin,selector_margin_std,selector_tolerance,selector_evaluated_actions,selector_evaluated_actions_std,selector_top_k
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,75,1,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0053333333333333,326.2995608490197,1.6067453268662604,210.36441437328327,210.36441437328327,0.0,72.7,0.0,0,,,0.1826337448559671,,74.6,0.4,0.6079350377265894,1.2649110640673515,1.2649110640673518,0.4,1.2649110640673518,0.0,0.0,0.0,0.0,0.0,0.0168654808542313,19.890479052191985,0.2949265285940068,45.21118206725552,0.0188492846870136,2.1628170930011112,,0.0385543976808473,35.1,2.5144029554194813,39.9,2.5144029554194813,,10.0,,,,0.4,1.2649110640673518,0.0001023687377315,8.543980525716541e-05,0.0,17.849333333333334,0.4999180179703046,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,75,1,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,441.7909611852192,0.6441383526499649,718.6100369248119,718.6100369248119,0.0,75.0,0.0,0,,,0.0647736625514403,,75.0,0.0,0.6684559398684721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.648031896836818,0.14865950506744,163.26774698176217,0.0004129430696317,0.0,,0.009777355931036,41.3,3.267686915507326,33.7,3.267686915507326,,10.0,,,,0.0,0.0,-6.38629533904557e-05,0.0001365344567011,0.0,19.56666666666667,0.0680595236938383,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,75,2,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013333333333333,327.7406391664152,1.0777603425866156,336.9963732145331,336.9963732145331,0.0,72.7,0.0,0,,,0.1854320987654321,,74.9,0.1,0.6089998669236422,0.3162277660168379,0.3162277660168379,0.0,0.0,0.0,0.0,0.1,0.3162277660168379,0.0,0.0042163702135578,16.276851186967633,0.3688391899935541,111.85039805068656,0.0135005851270061,1.946506842754191,,0.0185831317028055,39.9,3.3149493041204856,35.1,3.3149493041204856,,10.0,,,,0.0,0.0,0.000158439485069,0.0001098702042823,0.0,19.16133333333334,0.1140846555938851,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,75,2,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,418.87405924986734,2.722556664294438,172.8942365014181,172.8942365014181,0.0,74.4,0.0,0,,,0.0606584362139917,,75.0,0.0,0.6737972824431514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.215312904535374,0.7570374189157878,79.53557442104459,0.0020705545193415,0.8432740427115678,,0.0060487450245403,37.9,3.348299734359383,37.1,3.348299734359383,,10.0,,,,0.0,0.0,1.9588428131540527e-05,8.676529154817086e-05,0.0,18.92533333333333,0.0650773518852376,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,100,0,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.027,383.0673890837333,1.9571578014706188,198.58370288582225,198.58370288582225,0.0,91.5,0.0,0,,,0.2527777777777778,,97.3,2.7,0.6477964805567369,2.7908580918579307,2.7908580918579307,2.5,2.9154759474226504,0.0,0.0,0.2,0.4216370213557839,0.0,0.0279085809185793,21.901731345621645,0.2394011926787615,28.903481754155223,0.0226497058559066,3.8369548110737792,,0.0336559729754856,61.0,7.52772652709081,39.0,7.52772652709081,,10.0,,,,2.5,2.9154759474226504,0.0004971216928966,0.0001546593442722,0.0,18.234,0.6641151171964758,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,100,0,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,511.0992376446205,0.7866538971820487,679.0879763120522,679.0879763120522,0.0,98.5,0.0,0,,,0.0819753086419753,,100.0,0.0,0.6688518163810613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.237463332615546,0.171060817189126,154.63586249001116,0.0004751689366364,1.6499158227686108,,0.0076812659063836,67.3,2.1628170930011112,32.7,2.1628170930011112,,10.0,,,,0.0,0.0,0.0001566225404933,0.0001204074632972,0.0,20.031,0.0513051870888531,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,100,1,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.022,386.53476069890354,1.5081031273862362,264.7656964011524,264.7656964011524,0.0,93.5,0.0,0,,,0.2388888888888889,,97.8,2.2,0.6507779191247238,2.6997942308422123,2.699794230842212,1.3,2.263232692902394,0.0,0.0,0.9,2.183269719175042,0.0,0.0269979423084221,19.487656964108503,0.2979674557148346,48.46631776818817,0.0225053756344311,3.171049598406741,,0.0345605518348389,62.6,3.921450978627397,37.4,3.921450978627397,,10.0,,,,1.3,2.263232692902394,0.0006728293255546,8.855362041322228e-05,0.0,18.949,0.5804490598761541,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,100,1,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,503.5770212382105,0.908647606137894,574.7401476992477,574.7401476992477,0.0,99.4,0.0,0,,,0.0822839506172839,,100.0,0.0,0.6691906877948275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.134777514655616,0.1719157325373412,124.413849106838,0.0004775437014926,0.6992058987801011,,0.0080433991073522,68.8,3.190262963734773,31.2,3.190262963734773,,10.0,,,,0.0,0.0,0.0002253615456497,8.573014572055594e-05,0.0,19.501,0.0699920630420966,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,100,2,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.018,375.7437899283069,1.84754541506077,208.4486139498896,208.4486139498896,0.0,92.0,0.0,0,,,0.2491975308641975,,98.2,1.8,0.6449432302342518,1.229272594305718,1.2292725943057183,1.3,1.4181364924121764,0.0,0.0,0.5,0.97182531580755,0.0,0.0122927259430571,25.555411399226664,0.2959564298370289,39.28382668780595,0.0230818036685883,3.126943839882286,,0.0347316935718147,54.7,3.529242915351047,45.3,3.529242915351047,,10.0,,,,1.3,1.4181364924121764,0.000318614021771,0.0001250599468798,0.0,18.164,0.5263121169462519,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,100,2,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,507.4668644675888,0.24126274556391,2132.238160936112,2132.238160936112,0.0,93.2,0.0,0,,,0.0817901234567901,,100.0,0.0,0.6673368409598996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.869495057027468,0.0315766987019077,256.0913589302646,8.771305194977211e-05,1.8737959096740264,,0.0039391336870528,48.2,4.077035960378842,51.8,4.077035960378842,,10.0,,,,0.0,0.0,-0.0004188030941891,9.340319703524752e-05,0.0,19.33,0.1134313301811566,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,125,0,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0936,416.9551827229396,1.7567028961556694,248.5143796992029,248.5143796992029,0.0,107.4,0.0,0,,,0.3120493827160494,,113.3,11.7,0.6379279013422153,4.547282460742656,4.547282460742655,7.5,3.92286743197994,0.0,0.0,4.2,5.493430419854044,0.0,0.0363782596859412,22.747674388911104,0.3414306961775758,69.28880791102016,0.0166957884568071,4.971027168615266,,0.0392083769274375,63.4,6.275171533733382,61.6,6.275171533733382,,10.0,,,,7.5,3.92286743197994,0.000313977263211,8.711753011567618e-05,0.0,17.559199999999997,0.6076659901257888,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,125,0,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,559.1530499295607,1.304034589414642,460.36249695830855,460.36249695830855,0.0,111.6,0.0,0,,,0.1037037037037037,,125.0,0.0,0.6702889849705962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.671830431456856,0.3581622483723801,134.46848307330117,0.0009948951343676,6.095535707019979,,0.0105683627452013,75.1,3.3482997343593826,49.9,3.348299734359383,,10.0,,,,0.0,0.0,-6.128390553386068e-05,8.943041534707285e-05,0.0,19.6352,0.0918510872130658,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,125,1,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0696,426.7850351694995,1.767868794885603,245.2797874540542,245.2797874540542,0.0,108.8,0.0,0,,,0.2890864197530864,,116.3,8.7,0.6479883999433301,5.1001089312985375,5.1001089312985375,5.2,4.3410188256265885,0.0,0.0,3.5,2.173067468400883,0.0,0.0408008714503883,18.833708632636217,0.2437501481217538,33.50752142700071,0.0142194588497599,6.178816859057871,,0.0402227198861713,60.8,6.988880056521534,64.2,6.988880056521534,,10.0,,,,5.2,4.3410188256265885,0.000205198184261,7.535903213332505e-05,0.0,17.0704,0.7564013044233415,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,125,1,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,557.981723113379,2.5410774097783944,245.89117575489607,245.89117575489607,0.0,98.8,0.0,0,,,0.1065185185185185,,125.0,0.0,0.6737252150271622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.037314351564866,0.8565039515189542,91.5750607196841,0.0023791776431082,10.643725329455329,,0.0106933821822925,93.3,6.000925854492047,31.7,6.000925854492047,,10.0,,,,0.0,0.0,0.0002968499391006,9.036586185130038e-05,0.0,20.062400000000004,0.0998345297646724,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,125,2,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1032,429.93185819383535,0.9443356202994684,493.2932431198501,493.2932431198501,0.0,101.8,0.0,0,,,0.2955061728395062,,112.1,12.9,0.6329046070277332,4.532597979574677,4.532597979574677,0.8,1.7511900715418265,0.0,0.0,12.1,3.348299734359383,0.0,0.0362607838365974,21.783113457174377,0.2397462727654565,173.90550197630677,0.0174528718511277,6.069962474714687,,0.0413743472489031,43.5,5.441609239104836,81.5,5.441609239104836,,10.0,,,,0.8,1.7511900715418265,-0.0003318663889647,0.0001179685448997,0.0,17.2928,0.6630322264666578,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,125,2,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,541.6551116423365,1.3509187568725778,431.4827788524153,431.4827788524153,0.0,108.2,0.0,0,,,0.1040493827160494,,125.0,0.0,0.6704192187690905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.488366056427806,0.3797657953134986,124.38670470680758,0.0010549049869819,6.629898608240971,,0.0059762381800315,81.3,4.762119042797837,43.7,4.762119042797837,,10.0,,,,0.0,0.0,4.788379719576344e-05,8.209262349459322e-05,0.0,19.562400000000004,0.0768305494795749,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,150,0,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15,454.97324457672175,1.729215338867553,274.7121736379269,274.7121736379269,0.0,120.5,0.0,0,,,0.3486008230452674,,127.5,22.5,0.6214700426079653,6.041522986797286,6.041522986797286,16.0,7.3484692283495345,0.0,0.0,6.5,7.487025815072068,0.0,0.0402768199119819,25.532339426172943,0.3664806202216431,62.5360929944033,0.0137671865394298,6.75359986311827,,0.0400766847785509,72.0,10.154364141151875,78.0,10.154364141151875,,10.0,,,,16.0,7.3484692283495345,0.0002148760717746,7.044678589403387e-05,0.0,16.019333333333332,0.7568319284367135,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,150,0,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,606.75891836263,2.718577058588065,237.2175097938858,237.2175097938858,0.0,103.8,0.0,0,,,0.1246090534979424,,150.0,0.0,0.674218269607189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.012797807355554,0.6899849029352476,62.96977041647064,0.0019166247303757,12.336035739968404,,0.0101282511760388,107.6,4.115013163202923,42.4,4.115013163202924,,10.0,,,,0.0,0.0,0.0001429404185145,5.650909698476209e-05,0.0,19.080666666666666,0.0615399097645354,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,150,1,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.132,467.37675270398194,1.7817954920731645,268.799075966593,268.799075966593,0.0,123.6,0.0,0,,,0.3387242798353909,,130.2,19.8,0.627616098589092,6.268084945889685,6.268084945889684,14.2,5.329165037789691,0.0,0.0,5.6,5.94792213951879,0.0,0.0417872329725978,19.12300056119805,0.3122174398291172,43.23956469216842,0.0145862848640671,6.432556084308771,,0.0292958964991787,74.5,9.240610850419408,75.5,9.240610850419408,,10.0,,,,14.2,5.329165037789691,0.0002959523255549,6.297571741147129e-05,0.0,16.284666666666666,0.5919380181099626,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,150,1,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006666666666666,586.9197359604962,1.222995976318756,498.32434727585394,498.32434727585394,0.0,119.8,0.0,0,,,0.1273662551440329,,149.9,0.1,0.6698416554897744,0.3162277660168379,0.3162277660168379,0.0,0.0,0.0,0.0,0.1,0.3162277660168379,0.0,0.0021081851067789,16.83119142550401,0.2500982246381198,100.58727016959158,0.0011089105039182,7.420691791650335,,0.007811104788756,65.3,5.982381539896037,84.7,5.982381539896037,,10.0,,,,0.0,0.0,-0.0005365319986747,0.0001383535439267,0.0,20.234666666666666,0.0711666449822151,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,150,2,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1506666666666666,458.9316902688112,1.5251382547525651,306.5029220502001,306.5029220502001,0.0,120.3,0.0,0,,,0.3430041152263374,,127.4,22.6,0.6206809395965349,6.752777206453652,6.752777206453652,11.0,6.599663291074443,0.0,0.0,11.6,3.204163957519444,0.0,0.045018514709691,27.631074931372485,0.2404522151445107,41.00502348734004,0.0154906562349317,8.59004591890456,,0.0442421389320236,74.1,9.8482937044388,75.9,9.8482937044388,,10.0,,,,11.0,6.599663291074443,0.0002482593626599,7.825595442247355e-05,0.0,16.813333333333333,0.9966115431306392,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,150,2,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,600.1681711727282,2.484555435996748,258.85736884683246,258.85736884683246,0.0,105.8,0.0,0,,,0.1250617283950617,,150.0,0.0,0.6735682095444353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.116066720038685,0.5353685065064611,92.39330813481035,0.0014871347402957,11.350966674448676,,0.0081902309374762,89.5,4.249182927993988,60.5,4.249182927993988,,10.0,,,,0.0,0.0,1.9246808486003465e-05,5.727939173606144e-05,0.0,18.876666666666665,0.0643485877136454,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,200,0,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2545,523.3856380699419,1.664068411034728,348.49509118666407,348.49509118666407,0.0,142.6,0.0,0,,,0.404320987654321,,149.1,50.9,0.5864557455862076,5.915140648276158,5.915140648276159,26.8,15.746604572273844,0.0,0.0,24.1,15.49516053482506,0.0,0.0295757032413807,19.124795595795973,0.4468167441062791,147.44773256824743,0.0101652242573678,6.552353266829662,,0.0300034291592956,80.6,5.521674464226308,119.4,5.521674464226308,,10.0,,,,26.8,15.746604572273844,6.14544213304138e-05,7.937601414404782e-05,0.0,14.8045,0.933054869173774,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,200,0,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,652.748660536245,1.3751368335650282,564.2563754652645,564.2563754652645,0.0,139.3,0.0,0,,,0.1662962962962963,,200.0,0.0,0.6704864912043472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.556205083265093,0.5143949691637743,302.43208672133454,0.0014288749143437,24.581158095853283,,0.008139674273491,111.1,10.01609815358367,88.9,10.01609815358367,,10.0,,,,0.0,0.0,-0.0001678607518816,0.0001019852052928,0.0,19.059,0.1614310998537767,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,200,1,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2339999999999999,519.7892817073435,2.270614394683282,232.9187918217549,232.9187918217549,0.0,144.3,0.0,0,,,0.4079320987654321,,153.2,46.8,0.59497392887412,5.28730134903956,5.287301349039561,37.1,7.475143997126596,0.0,0.0,9.7,7.972870666621068,0.0,0.0264365067451978,18.48379467422004,0.303365284895887,34.6038872595563,0.0090672436891725,6.700746227100382,,0.0195825165135927,81.7,7.040359839288519,118.3,7.040359839288519,,10.0,,,,37.1,7.475143997126596,0.0001265668695404,4.414663995330383e-05,0.0,13.836,0.3585139079899441,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,200,1,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0005,676.8199405974394,2.158324730695365,325.48277885241527,325.48277885241527,0.0,118.0,0.0,0,,,0.1689506172839506,,199.9,0.1,0.6724953464741538,0.3162277660168379,0.3162277660168379,0.0,0.0,0.0,0.0,0.1,0.3162277660168379,0.0,0.0015811388300841,10.186259490328874,0.3983007416660823,73.6779788777774,0.0015385288409651,21.36976056643281,,0.0070938433463638,141.5,4.85912657903775,58.5,4.85912657903775,,10.0,,,,0.0,0.0,0.0001159683592364,2.932982167645018e-05,0.0,19.7355,0.0747384327727939,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,200,2,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2425,520.6863989068642,1.7667713355335866,300.8345922451487,300.8345922451487,0.0,144.0,0.0,0,,,0.4119135802469136,,151.5,48.5,0.5907410314875933,7.531415685130002,7.531415685130002,36.9,13.486206945534308,0.0,0.0,11.6,8.643558937793571,0.0,0.03765707842565,26.34348283118417,0.2826209088335374,43.61578341326683,0.0131224097136839,7.6739096221475585,,0.0384785215820916,100.0,10.540925533894598,100.0,10.540925533894598,,10.0,,,,36.9,13.486206945534308,0.0002484499799297,2.5013429179224344e-05,0.0,14.7775,1.0705820068230802,10.0
gnn_topk10_selector_sage_candidate,gnn_topk10_selector_sage_candidate,200,2,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0005,677.4198784608113,2.706537746332,252.0876876657512,252.0876876657512,0.0,102.9,0.0,0,,,0.1658024691358025,,199.9,0.1,0.6740181604064777,0.3162277660168379,0.3162277660168379,0.0,0.0,0.0,0.0,0.1,0.3162277660168379,0.0,0.0015811388300841,6.949331591927483,0.2404977164267309,22.57695457387963,0.001116211440525,9.573690801125528,,0.0064787047419368,158.8,3.2930904093942583,41.2,3.293090409394259,,10.0,,,,0.0,0.0,0.0002021841494285,5.331813213691427e-05,0.0,19.278,0.1027996973622861,10.0
greedy_z,greedy_z,25,0,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,147.79852816857172,5.911941126742869,25.0,25.0,0.0,,,0,,,,,25.0,0.0,0.4729208321592066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,25,0,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,160.69769950602804,5.479970548592879,29.32455532033676,29.32455532033676,0.0,,,0,,,,,25.0,0.0,0.482470223334448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,25,1,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,145.17062205790864,5.344567339829216,27.16227766016837,27.16227766016837,0.0,,,0,,,,,25.0,0.0,0.4691548721033383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,25,1,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,162.8369123561819,5.171587515867387,31.48683298050514,31.48683298050514,0.0,,,0,,,,,25.0,0.0,0.4833962811742276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,25,2,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,150.72283681481855,6.028913472592742,25.0,25.0,0.0,,,0,,,,,25.0,0.0,0.4756826792139952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,25,2,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,159.4229161057271,5.869276431832883,27.16227766016837,27.16227766016837,0.0,,,0,,,,,25.0,0.0,0.4824893090654194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,50,0,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,221.4593199368678,3.641740899603864,60.8113883008419,60.8113883008419,0.0,,,0,,,,,50.0,0.0,0.5279987135574006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,50,0,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,322.18811795140215,2.5352519170933805,127.08327554319922,127.08327554319922,0.0,,,0,,,,,50.0,0.0,0.6088657980625389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,50,1,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,247.28147357876543,3.0671416193026646,80.62277660168381,80.62277660168381,0.0,,,0,,,,,50.0,0.0,0.5479210658137008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,50,1,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,329.0756093821441,2.166096944910213,151.92099788303085,151.92099788303085,0.0,,,0,,,,,50.0,0.0,0.6135799437765372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,50,2,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,226.22799793926387,3.720158415395556,60.8113883008419,60.8113883008419,0.0,,,0,,,,,50.0,0.0,0.5321904383254853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,50,2,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,335.3306692631182,2.083821711737464,160.92099788303085,160.92099788303085,0.0,,,0,,,,,50.0,0.0,0.6185639513629804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,75,0,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0133333333333333,296.84576560676607,2.078969449158057,142.78505426185217,142.78505426185217,0.0,,,0,,,,,74.0,1.0,0.5820352753644107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,75,0,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,447.5225559566718,1.8239785577604173,245.35516278555653,245.35516278555653,0.0,,,0,,,,,75.0,0.0,0.6717332737715567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,75,1,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,306.1329757195734,1.948531197637696,157.10960958218894,157.10960958218894,0.0,,,0,,,,,75.0,0.0,0.5938567330930824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,75,1,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,440.0452717398352,1.890777983052916,232.7323861838727,232.7323861838727,0.0,,,0,,,,,75.0,0.0,0.6719188277307024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,75,2,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,272.5736110903492,2.423727563507431,112.46049894151544,112.46049894151544,0.0,,,0,,,,,75.0,0.0,0.567210585807256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,75,2,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,455.8781359280042,1.6585327827739662,274.8683298050514,274.8683298050514,0.0,,,0,,,,,75.0,0.0,0.6712737021743721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,100,0,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09,334.0480159597532,1.669325209604955,200.1096095821889,200.1096095821889,0.0,,,0,,,,,91.0,9.0,0.5863436944375858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,100,0,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,518.17742642829,1.91665445220036,270.3551627855565,270.3551627855565,0.0,,,0,,,,,100.0,0.0,0.6719907068116676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,100,1,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.06,369.9309577428801,1.098490525144662,336.7629936490925,336.7629936490925,0.0,,,0,,,,,94.0,6.0,0.6246604940222462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,100,1,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,522.57691029385,2.0275950493898374,257.7323861838727,257.7323861838727,0.0,,,0,,,,,100.0,0.0,0.6722988751371939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,100,2,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07,342.23049479130185,1.5126507016192168,226.2455532033676,226.2455532033676,0.0,,,0,,,,,93.0,7.0,0.5993938864972492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,100,2,uniform,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,516.5346972981472,1.7225383475272418,299.8683298050514,299.8683298050514,0.0,,,0,,,,,100.0,0.0,0.6714514954097979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greedy_z,greedy_z,125,0,hotspot,equal,equal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.144,399.9594419401118,1.3525575112143773,295.70605214488296,295.70605214488296,0.0,,,0,,,,,107.0,18.0,0.6223899724812442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
